# format org.openvanilla.mcbopomofo.sorted
下-ㄒㄧㄚˋ-一-ㄧˊ-步-ㄅㄨˋ -5.4157
下-ㄒㄧㄚˋ-下-ㄒㄧㄚˋ -5.5511
下-ㄒㄧㄚˋ-了-ㄌㄜ˙ -4.7900
下-ㄒㄧㄚˋ-令-ㄌㄧㄥˋ -4.9748
下-ㄒㄧㄚˋ-來-ㄌㄞˊ -3.7322
下-ㄒㄧㄚˋ-列-ㄌㄧㄝˋ -4.7647
下-ㄒㄧㄚˋ-午-ㄨˇ -4.0273
下-ㄒㄧㄚˋ-午-ㄨˇ-的-ㄉㄜ˙ -5.5105
下-ㄒㄧㄚˋ-午-ㄨˇ-茶-ㄔㄚˊ -5.3909
下-ㄒㄧㄚˋ-半-ㄅㄢˋ -5.1498
下-ㄒㄧㄚˋ-半-ㄅㄢˋ-年-ㄋㄧㄢˊ -5.3599
下-ㄒㄧㄚˋ-去-ㄑㄩˋ -4.0392
下-ㄒㄧㄚˋ-台-ㄊㄞˊ -4.9838
下-ㄒㄧㄚˋ-坡-ㄆㄛ -5.6438
下-ㄒㄧㄚˋ-場-ㄔㄤˇ -5.3177
下-ㄒㄧㄚˋ-好-ㄏㄠˇ -5.6139
下-ㄒㄧㄚˋ-子-ㄗ˙ -4.7606
下-ㄒㄧㄚˋ-學-ㄒㄩㄝˊ -5.2140
下-ㄒㄧㄚˋ-定-ㄉㄧㄥˋ -5.4097
下-ㄒㄧㄚˋ-定-ㄉㄧㄥˋ-決-ㄐㄩㄝˊ-心-ㄒㄧㄣ -5.2635
下-ㄒㄧㄚˋ-山-ㄕㄢ -5.1772
下-ㄒㄧㄚˋ-巴-ㄅㄚ -5.6139
下-ㄒㄧㄚˋ-手-ㄕㄡˇ -5.1272
下-ㄒㄧㄚˋ-挫-ㄘㄨㄛˋ -5.4817
下-ㄒㄧㄚˋ-放-ㄈㄤˋ -5.5511
下-ㄒㄧㄚˋ-文-ㄨㄣˊ -5.2418
下-ㄒㄧㄚˋ-方-ㄈㄤ -5.1272
下-ㄒㄧㄚˋ-旬-ㄒㄩㄣˊ -5.2542
下-ㄒㄧㄚˋ-有-ㄧㄡˇ -5.1087
下-ㄒㄧㄚˋ-架-ㄐㄧㄚˋ -5.4817
下-ㄒㄧㄚˋ-棋-ㄑㄧˊ -5.6139
下-ㄒㄧㄚˋ-樓-ㄌㄡˊ -5.5858
下-ㄒㄧㄚˋ-次-ㄘˋ -4.9449
下-ㄒㄧㄚˋ-水-ㄕㄨㄟˇ -5.1148
下-ㄒㄧㄚˋ-水-ㄕㄨㄟˇ-道-ㄉㄠˋ -5.2042
下-ㄒㄧㄚˋ-海-ㄏㄞˇ -5.5112
下-ㄒㄧㄚˋ-游-ㄧㄡˊ -4.9906
下-ㄒㄧㄚˋ-滑-ㄏㄨㄚˊ -5.2102
下-ㄒㄧㄚˋ-班-ㄅㄢ -4.8521
下-ㄒㄧㄚˋ-的-ㄉㄜ˙ -4.3014
下-ㄒㄧㄚˋ-落-ㄌㄨㄛˋ -5.5858
下-ㄒㄧㄚˋ-課-ㄎㄜˋ -5.1807
下-ㄒㄧㄚˋ-跌-ㄉㄧㄝˊ -5.0290
下-ㄒㄧㄚˋ-車-ㄔㄜ -5.0712
下-ㄒㄧㄚˋ-載-ㄗㄞˇ -4.5166
下-ㄒㄧㄚˋ-週-ㄓㄡ -5.3428
下-ㄒㄧㄚˋ-達-ㄉㄚˊ -5.6336
下-ㄒㄧㄚˋ-鄉-ㄒㄧㄤ -5.4889
下-ㄒㄧㄚˋ-降-ㄐㄧㄤˋ -4.4562
下-ㄒㄧㄚˋ-降-ㄐㄧㄤˋ-的-ㄉㄜ˙ -5.4798
下-ㄒㄧㄚˋ-限-ㄒㄧㄢˋ -5.5036
下-ㄒㄧㄚˋ-雨-ㄩˇ -4.7929
下-ㄒㄧㄚˋ-雪-ㄒㄩㄝˇ -5.5347
下-ㄒㄧㄚˋ-面-ㄇㄧㄢˋ -4.5275
下-ㄒㄧㄚˋ-面-ㄇㄧㄢˋ-的-ㄉㄜ˙ -5.1788
不-ㄅㄨˊ-上-ㄕㄤˋ -4.6469
不-ㄅㄨˊ-下-ㄒㄧㄚˋ -4.6694
不-ㄅㄨˊ-但-ㄉㄢˋ -4.0025
不-ㄅㄨˊ-住-ㄓㄨˋ -4.4868
不-ㄅㄨˊ-便-ㄅㄧㄢˋ -4.7929
不-ㄅㄨˊ-像-ㄒㄧㄤˋ -4.7729
不-ㄅㄨˊ-再-ㄗㄞˋ -4.1036
不-ㄅㄨˊ-利-ㄌㄧˋ -4.8062
不-ㄅㄨˊ-到-ㄉㄠˋ -3.9628
不-ㄅㄨˊ-動-ㄉㄨㄥˋ -4.6954
不-ㄅㄨˊ-動-ㄉㄨㄥˋ-產-ㄔㄢˇ -4.9898
不-ㄅㄨˊ-去-ㄑㄩˋ -4.8032
不-ㄅㄨˊ-受-ㄕㄡˋ -4.8622
不-ㄅㄨˊ-在-ㄗㄞˋ -4.4469
不-ㄅㄨˊ-夠-ㄍㄡˋ -4.4026
不-ㄅㄨˊ-大-ㄉㄚˋ -4.6816
不-ㄅㄨˊ-太-ㄊㄞˋ -4.2916
不-ㄅㄨˊ-定-ㄉㄧㄥˋ -4.6336
不-ㄅㄨˊ-對-ㄉㄨㄟˋ -4.4371
不-ㄅㄨˊ-就-ㄐㄧㄡˋ -4.9130
不-ㄅㄨˊ-幸-ㄒㄧㄥˋ -4.4904
不-ㄅㄨˊ-幸-ㄒㄧㄥˋ-的-ㄉㄜ˙ -4.9930
不-ㄅㄨˊ-必-ㄅㄧˋ -4.2304
不-ㄅㄨˊ-應-ㄧㄥˋ -4.6459
不-ㄅㄨˊ-斷-ㄉㄨㄢˋ -3.9103
不-ㄅㄨˊ-斷-ㄉㄨㄢˋ-地-ㄉㄜ˙ -5.0441
不-ㄅㄨˊ-斷-ㄉㄨㄢˋ-地-ㄉㄧˋ -5.0441
不-ㄅㄨˊ-斷-ㄉㄨㄢˋ-的-ㄉㄜ˙ -4.8778
不-ㄅㄨˊ-易-ㄧˋ -4.5638
不-ㄅㄨˊ-是-ㄕˋ -3.2992
不-ㄅㄨˊ-會-ㄏㄨㄟˋ -3.4047
不-ㄅㄨˊ-會-ㄏㄨㄟˋ-是-ㄕˋ -5.0514
不-ㄅㄨˊ-會-ㄏㄨㄟˋ-有-ㄧㄡˇ -4.5245
不-ㄅㄨˊ-正-ㄓㄥˋ -4.9793
不-ㄅㄨˊ-用-ㄩㄥˋ -4.1105
不-ㄅㄨˊ-當-ㄉㄤˋ -4.6629
不-ㄅㄨˊ-盡-ㄐㄧㄣˋ -4.9346
不-ㄅㄨˊ-算-ㄙㄨㄢˋ -4.9016
不-ㄅㄨˊ-自-ㄗˋ -4.9367
不-ㄅㄨˊ-致-ㄓˋ -4.7814
不-ㄅㄨˊ-要-ㄧㄠˋ -3.5803
不-ㄅㄨˊ-要-ㄧㄠˋ-再-ㄗㄞˋ -4.9898
不-ㄅㄨˊ-見-ㄐㄧㄢˋ -4.2781
不-ㄅㄨˊ-見-ㄐㄧㄢˋ-了-ㄌㄜ˙ -4.8052
不-ㄅㄨˊ-見-ㄐㄧㄢˋ-得-ㄉㄜˊ -4.5245
不-ㄅㄨˊ-見-ㄐㄧㄢˋ-得-ㄉㄜ˙ -4.5245
不-ㄅㄨˊ-認-ㄖㄣˋ -4.7842
不-ㄅㄨˊ-論-ㄌㄨㄣˋ -4.2513
不-ㄅㄨˊ-論-ㄌㄨㄣˋ-是-ㄕˋ -4.8355
不-ㄅㄨˊ-變-ㄅㄧㄢˋ -4.7715
不-ㄅㄨˊ-讓-ㄖㄤˋ -4.9976
不-ㄅㄨˊ-過-ㄍㄨㄛˋ -3.3073
不-ㄅㄨˊ-過-ㄍㄨㄛˋ-是-ㄕˋ -4.9192
不-ㄅㄨˊ-適-ㄕˋ -4.6850
不-ㄅㄨˊ-適-ㄕˋ-合-ㄏㄜˊ -4.9501
不-ㄅㄨˊ-錯-ㄘㄨㄛˋ -4.0509
不-ㄅㄨˊ-錯-ㄘㄨㄛˋ-的-ㄉㄜ˙ -4.7117
不-ㄅㄨˊ-願-ㄩㄢˋ -4.6034
不-ㄅㄨˊ-願-ㄩㄢˋ-意-ㄧˋ -4.6824
不-ㄅㄨˊ-顧-ㄍㄨˋ -5.0094
不-ㄅㄨˋ-一-ㄧ -4.0670
不-ㄅㄨˋ-一-ㄧ-定-ㄉㄧㄥˋ -4.2959
不-ㄅㄨˋ-一-ㄧ-樣-ㄧㄤˋ -4.2979
不-ㄅㄨˋ-一-ㄧˊ-定-ㄉㄧㄥˋ -4.2959
不-ㄅㄨˋ-一-ㄧˊ-樣-ㄧㄤˋ -4.2979
不-ㄅㄨˋ-久-ㄐㄧㄡˇ -4.5135
不-ㄅㄨˋ-了-ㄌㄜ˙ -4.2071
不-ㄅㄨˋ-了-ㄌㄧㄠˇ -4.2071
不-ㄅㄨˋ-停-ㄊㄧㄥˊ -4.6428
不-ㄅㄨˋ-僅-ㄐㄧㄣˇ -4.0592
不-ㄅㄨˋ-出-ㄔㄨ -4.4508
不-ㄅㄨˋ-及-ㄐㄧˊ -4.5089
不-ㄅㄨˋ-只-ㄓˇ -4.2505
不-ㄅㄨˋ-只-ㄓˇ-是-ㄕˋ -4.5021
不-ㄅㄨˋ-可-ㄎㄜˇ -3.6899
不-ㄅㄨˋ-可-ㄎㄜˇ-以-ㄧˇ -4.3281
不-ㄅㄨˋ-可-ㄎㄜˇ-能-ㄋㄥˊ -4.0811
不-ㄅㄨˋ-合-ㄏㄜˊ -4.6850
不-ㄅㄨˋ-同-ㄊㄨㄥˊ -3.4404
不-ㄅㄨˋ-同-ㄊㄨㄥˊ-的-ㄉㄜ˙ -4.0246
不-ㄅㄨˋ-多-ㄉㄨㄛ -4.2471
不-ㄅㄨˋ-好-ㄏㄠˇ -4.0560
不-ㄅㄨˋ-如-ㄖㄨˊ -4.3501
不-ㄅㄨˋ-妨-ㄈㄤˊ -4.6564
不-ㄅㄨˋ-安-ㄢ -4.6760
不-ㄅㄨˋ-容-ㄖㄨㄥˊ -4.5536
不-ㄅㄨˋ-少-ㄕㄠˇ -3.8869
不-ㄅㄨˋ-得-ㄉㄜˊ -3.9788
不-ㄅㄨˋ-得-ㄉㄜˊ-不-ㄅㄨˊ -4.4278
不-ㄅㄨˋ-得-ㄉㄜˊ-不-ㄅㄨˋ -4.4278
不-ㄅㄨˋ-想-ㄒㄧㄤˇ -4.4789
不-ㄅㄨˋ-懂-ㄉㄨㄥˇ -4.6139
不-ㄅㄨˋ-應-ㄧㄥ -4.6459
不-ㄅㄨˋ-應-ㄧㄥ-該-ㄍㄞ -4.6181
不-ㄅㄨˋ-敢-ㄍㄢˇ -4.5734
不-ㄅㄨˋ-明-ㄇㄧㄥˊ -4.6586
不-ㄅㄨˋ-景-ㄐㄧㄥˇ-氣-ㄑㄧˋ -4.6035
不-ㄅㄨˋ-會-ㄏㄨㄟˋ -3.4047
不-ㄅㄨˋ-清-ㄑㄧㄥ -4.5959
不-ㄅㄨˋ-滿-ㄇㄢˇ -4.3851
不-ㄅㄨˋ-然-ㄖㄢˊ -4.3172
不-ㄅㄨˋ-用-ㄩㄥˋ -4.1105
不-ㄅㄨˋ-當-ㄉㄤˋ -4.6629
不-ㄅㄨˋ-知-ㄓ -3.7742
不-ㄅㄨˋ-知-ㄓ-道-ㄉㄠˋ -3.7595
不-ㄅㄨˋ-管-ㄍㄨㄢˇ -4.0387
不-ㄅㄨˋ-管-ㄍㄨㄢˇ-是-ㄕˋ -4.5126
不-ㄅㄨˋ-能-ㄋㄥˊ -3.4111
不-ㄅㄨˋ-能-ㄋㄥˊ-夠-ㄍㄡˋ -4.6808
不-ㄅㄨˋ-良-ㄌㄧㄤˊ -4.4955
不-ㄅㄨˋ-行-ㄒㄧㄥˊ -4.5029
不-ㄅㄨˋ-見-ㄐㄧㄢˋ -4.2781
不-ㄅㄨˋ-見-ㄐㄧㄢˋ-得-ㄉㄜˊ -4.5245
不-ㄅㄨˋ-見-ㄐㄧㄢˋ-得-ㄉㄜ˙ -4.5245
不-ㄅㄨˋ-覺-ㄐㄩㄝˊ -4.6827
不-ㄅㄨˋ-起-ㄑㄧˇ -4.3382
不-ㄅㄨˋ-足-ㄗㄨˊ -4.0898
不-ㄅㄨˋ-過-ㄍㄨㄛˋ -3.3073
不-ㄅㄨˋ-需-ㄒㄩ -4.4502
不-ㄅㄨˋ-需-ㄒㄩ-要-ㄧㄠˋ -4.4200
丐-ㄍㄞˋ-幫-ㄅㄤ -6.5681
丑-ㄔㄡˇ-劇-ㄐㄩˋ -7.5681
丑-ㄔㄡˇ-旦-ㄉㄢˋ -7.5681
丑-ㄔㄡˇ-角-ㄐㄧㄠˇ -6.2257
丑-ㄔㄡˇ-角-ㄐㄩㄝˊ -6.2257
且-ㄑㄧㄝˇ-慢-ㄇㄢˋ -6.6650
且-ㄑㄧㄝˇ-戰-ㄓㄢˋ-且-ㄑㄧㄝˇ-走-ㄗㄡˇ -6.9795
且-ㄑㄧㄝˇ-歌-ㄍㄜ-且-ㄑㄧㄝˇ-舞-ㄨˇ -7.2805
且-ㄑㄧㄝˇ-看-ㄎㄢˋ -5.7757
且-ㄑㄧㄝˇ-聽-ㄊㄧㄥ-下-ㄒㄧㄚˋ-回-ㄏㄨㄟˊ-分-ㄈㄣ-解-ㄐㄧㄝˇ -6.9930
且-ㄑㄧㄝˇ-說-ㄕㄨㄛ -6.1209
丕-ㄆㄧ-業-ㄧㄝˋ -7.5681
丕-ㄆㄧ-變-ㄅㄧㄢˋ -6.1209
丕-ㄆㄧ-顯-ㄒㄧㄢˇ -7.5681
世-ㄕˋ-上-ㄕㄤˋ -5.1498
世-ㄕˋ-世-ㄕˋ -5.9449
世-ㄕˋ-世-ㄕˋ-代-ㄉㄞˋ-代-ㄉㄞˋ -5.7754
世-ㄕˋ-事-ㄕˋ -5.6236
世-ㄕˋ-人-ㄖㄣˊ -5.0444
世-ㄕˋ-代-ㄉㄞˋ -4.6356
世-ㄕˋ-代-ㄉㄞˋ-交-ㄐㄧㄠ-替-ㄊㄧˋ -6.2014
世-ㄕˋ-俗-ㄙㄨˊ -5.4097
世-ㄕˋ-博-ㄅㄛˊ-會-ㄏㄨㄟˋ -5.8223
世-ㄕˋ-台-ㄊㄞˊ-會-ㄏㄨㄟˋ -6.0441
世-ㄕˋ-外-ㄨㄞˋ -5.8869
世-ㄕˋ-外-ㄨㄞˋ-桃-ㄊㄠˊ-源-ㄩㄢˊ -5.6178
世-ㄕˋ-大-ㄉㄚˋ-運-ㄩㄣˋ -6.0819
世-ㄕˋ-宗-ㄗㄨㄥ -5.9053
世-ㄕˋ-家-ㄐㄧㄚ -5.4747
世-ㄕˋ-局-ㄐㄩˊ -6.0366
世-ㄕˋ-故-ㄍㄨˋ -6.0118
世-ㄕˋ-新-ㄒㄧㄣ -5.4220
世-ㄕˋ-新-ㄒㄧㄣ-大-ㄉㄚˋ-學-ㄒㄩㄝˊ -5.7007
世-ㄕˋ-界-ㄐㄧㄝˋ -3.4138
世-ㄕˋ-界-ㄐㄧㄝˋ-上-ㄕㄤˋ -4.8729
世-ㄕˋ-界-ㄐㄧㄝˋ-人-ㄖㄣˊ -5.5551
世-ㄕˋ-界-ㄐㄧㄝˋ-人-ㄖㄣˊ-權-ㄑㄩㄢˊ-宣-ㄒㄩㄢ-言-ㄧㄢˊ -5.6127
世-ㄕˋ-界-ㄐㄧㄝˋ-各-ㄍㄜˋ-國-ㄍㄨㄛˊ -5.0819
世-ㄕˋ-界-ㄐㄧㄝˋ-各-ㄍㄜˋ-地-ㄉㄧˋ -4.8723
世-ㄕˋ-界-ㄐㄧㄝˋ-和-ㄏㄜˊ-平-ㄆㄧㄥˊ -5.6573
世-ㄕˋ-界-ㄐㄧㄝˋ-地-ㄉㄧˋ-圖-ㄊㄨˊ -6.1344
世-ㄕˋ-界-ㄐㄧㄝˋ-大-ㄉㄚˋ-戰-ㄓㄢˋ -5.1871
世-ㄕˋ-界-ㄐㄧㄝˋ-展-ㄓㄢˇ-望-ㄨㄤˋ-會-ㄏㄨㄟˋ -5.2337
世-ㄕˋ-界-ㄐㄧㄝˋ-性-ㄒㄧㄥˋ -5.3751
世-ㄕˋ-界-ㄐㄧㄝˋ-文-ㄨㄣˊ-化-ㄏㄨㄚˋ -5.7754
世-ㄕˋ-界-ㄐㄧㄝˋ-新-ㄒㄧㄣ-聞-ㄨㄣˊ -6.2014
世-ㄕˋ-界-ㄐㄧㄝˋ-末-ㄇㄛˋ-日-ㄖˋ -5.8034
世-ㄕˋ-界-ㄐㄧㄝˋ-杯-ㄅㄟ -5.7616
世-ㄕˋ-界-ㄐㄧㄝˋ-潮-ㄔㄠˊ-流-ㄌㄧㄡˊ -5.9003
世-ㄕˋ-界-ㄐㄧㄝˋ-盃-ㄅㄟ -5.0229
世-ㄕˋ-界-ㄐㄧㄝˋ-紀-ㄐㄧˋ-錄-ㄌㄨˋ -5.4480
世-ㄕˋ-界-ㄐㄧㄝˋ-級-ㄐㄧˊ -5.1990
世-ㄕˋ-界-ㄐㄧㄝˋ-經-ㄐㄧㄥ-濟-ㄐㄧˋ -5.4610
世-ㄕˋ-界-ㄐㄧㄝˋ-衛-ㄨㄟˋ-生-ㄕㄥ-組-ㄗㄨˇ-織-ㄓ -4.9437
世-ㄕˋ-界-ㄐㄧㄝˋ-裡-ㄌㄧˇ -5.1939
世-ㄕˋ-界-ㄐㄧㄝˋ-觀-ㄍㄨㄢ -5.3990
世-ㄕˋ-界-ㄐㄧㄝˋ-貨-ㄏㄨㄛˋ-幣-ㄅㄧˋ -6.2014
世-ㄕˋ-界-ㄐㄧㄝˋ-貿-ㄇㄠˋ-易-ㄧˋ -5.0018
世-ㄕˋ-界-ㄐㄧㄝˋ-貿-ㄇㄠˋ-易-ㄧˋ-組-ㄗㄨˇ-織-ㄓ -4.7524
世-ㄕˋ-界-ㄐㄧㄝˋ-運-ㄩㄣˋ-動-ㄉㄨㄥˋ-會-ㄏㄨㄟˋ -5.8357
世-ㄕˋ-界-ㄐㄧㄝˋ-銀-ㄧㄣˊ-行-ㄏㄤˊ -5.9003
世-ㄕˋ-紀-ㄐㄧˋ -3.9966
世-ㄕˋ-紀-ㄐㄧˋ-末-ㄇㄛˋ -5.4157
世-ㄕˋ-紀-ㄐㄧˋ-梨-ㄌㄧˊ -6.1690
世-ㄕˋ-襲-ㄒㄧˊ -6.0366
世-ㄕˋ-說-ㄕㄨㄛ -6.0118
世-ㄕˋ-說-ㄕㄨㄛ-新-ㄒㄧㄣ-語-ㄩˇ -5.8034
世-ㄕˋ-貿-ㄇㄠˋ -5.2459
世-ㄕˋ-貿-ㄇㄠˋ-中-ㄓㄨㄥ-心-ㄒㄧㄣ -5.7491
世-ㄕˋ-貿-ㄇㄠˋ-大-ㄉㄚˋ-樓-ㄌㄡˊ -5.7491
世-ㄕˋ-足-ㄗㄨˊ-賽-ㄙㄞˋ -5.7253
世-ㄕˋ-運-ㄩㄣˋ -5.6336
世-ㄕˋ-運-ㄩㄣˋ-會-ㄏㄨㄟˋ -5.7253
世-ㄕˋ-間-ㄐㄧㄢ -5.0939
丘-ㄑㄧㄡ-壑-ㄏㄨㄛˋ -7.2671
丘-ㄑㄧㄡ-成-ㄔㄥˊ-桐-ㄊㄨㄥˊ -6.6462
丘-ㄑㄧㄡ-處-ㄔㄨˇ-機-ㄐㄧ -7.4243
丘-ㄑㄧㄡ-逢-ㄈㄥˊ-甲-ㄐㄧㄚˇ -6.5212
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ -5.6336
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ-地-ㄉㄧˋ -6.0093
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ-地-ㄉㄧˋ-區-ㄑㄩ -6.6785
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ-地-ㄉㄧˋ-帶-ㄉㄞˋ -7.2805
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ-地-ㄉㄧˋ-形-ㄒㄧㄥˊ -7.2805
丙-ㄅㄧㄥˇ-丁-ㄉㄧㄥ -7.2671
丙-ㄅㄧㄥˇ-校-ㄒㄧㄠˋ -7.5681
丙-ㄅㄧㄥˇ-烯-ㄒㄧ-酸-ㄙㄨㄢ -7.4243
丙-ㄅㄧㄥˇ-烯-ㄒㄧ-醛-ㄑㄩㄢˊ -7.4243
丙-ㄅㄧㄥˇ-烯-ㄒㄧ-醯-ㄒㄧ-胺-ㄢ -6.6785
丙-ㄅㄧㄥˇ-烷-ㄨㄢˊ -7.2671
丙-ㄅㄧㄥˇ-烷-ㄨㄢˊ-氣-ㄑㄧˋ -7.4243
丙-ㄅㄧㄥˇ-種-ㄓㄨㄥˇ -5.8047
丙-ㄅㄧㄥˇ-等-ㄉㄥˇ -6.4889
丙-ㄅㄧㄥˇ-等-ㄉㄥˇ-體-ㄊㄧˇ-位-ㄨㄟˋ -7.2805
丙-ㄅㄧㄥˇ-級-ㄐㄧˊ -6.2671
丙-ㄅㄧㄥˇ-線-ㄒㄧㄢˋ -7.2671
丙-ㄅㄧㄥˇ-酮-ㄊㄨㄥˊ -6.7900
丙-ㄅㄧㄥˇ-醇-ㄔㄨㄣˊ -7.5681
丙-ㄅㄧㄥˇ-項-ㄒㄧㄤˋ -7.5681
丞-ㄔㄥˊ-相-ㄒㄧㄤˋ -6.5681
丟-ㄉㄧㄡ-三-ㄙㄢ-落-ㄌㄚˋ-四-ㄙˋ -6.3774
丟-ㄉㄧㄡ-上-ㄕㄤˋ -6.3128
丟-ㄉㄧㄡ-上-ㄕㄤˋ-來-ㄌㄞˊ -6.8223
丟-ㄉㄧㄡ-上-ㄕㄤˋ-去-ㄑㄩˋ -6.8223
丟-ㄉㄧㄡ-下-ㄒㄧㄚˋ -5.6043
丟-ㄉㄧㄡ-下-ㄒㄧㄚˋ-不-ㄅㄨˋ-管-ㄍㄨㄢˇ -7.2805
丟-ㄉㄧㄡ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -7.4243
丟-ㄉㄧㄡ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -6.2202
丟-ㄉㄧㄡ-丟-ㄉㄧㄡ-銅-ㄊㄨㄥˊ-仔-ㄗㄞˇ -6.9795
丟-ㄉㄧㄡ-了-ㄌㄜ˙ -5.4962
丟-ㄉㄧㄡ-人-ㄖㄣˊ -6.1531
丟-ㄉㄧㄡ-人-ㄖㄣˊ-現-ㄒㄧㄢˋ-眼-ㄧㄢˇ -6.2805
丟-ㄉㄧㄡ-來-ㄌㄞˊ-丟-ㄉㄧㄡ-去-ㄑㄩˋ -6.9795
丟-ㄉㄧㄡ-入-ㄖㄨˋ -5.6650
丟-ㄉㄧㄡ-出-ㄔㄨ-去-ㄑㄩˋ -6.0441
丟-ㄉㄧㄡ-到-ㄉㄠˋ -5.2297
丟-ㄉㄧㄡ-包-ㄅㄠ -7.5681
丟-ㄉㄧㄡ-卒-ㄗㄨˊ-保-ㄅㄠˇ-車-ㄐㄩ -7.2805
丟-ㄉㄧㄡ-回-ㄏㄨㄟˊ-給-ㄍㄟˇ -6.8223
丟-ㄉㄧㄡ-在-ㄗㄞˋ -5.9449
丟-ㄉㄧㄡ-在-ㄗㄞˋ-腦-ㄋㄠˇ-後-ㄏㄡˋ -6.9795
丟-ㄉㄧㄡ-失-ㄕ -6.5681
丟-ㄉㄧㄡ-官-ㄍㄨㄢ -6.6650
丟-ㄉㄧㄡ-掉-ㄉㄧㄠˋ -5.1400
丟-ㄉㄧㄡ-擲-ㄓˊ -6.1531
丟-ㄉㄧㄡ-棄-ㄑㄧˋ -5.4220
丟-ㄉㄧㄡ-的-ㄉㄜ˙ -5.9660
丟-ㄉㄧㄡ-盔-ㄎㄨㄟ-棄-ㄑㄧˋ-甲-ㄐㄧㄚˇ -7.2805
丟-ㄉㄧㄡ-眼-ㄧㄢˇ-色-ㄙㄜˋ -7.4243
丟-ㄉㄧㄡ-給-ㄍㄟˇ -5.4282
丟-ㄉㄧㄡ-置-ㄓˋ -7.2671
丟-ㄉㄧㄡ-臉-ㄌㄧㄢˇ -5.5036
丟-ㄉㄧㄡ-起-ㄑㄧˇ -7.5681
丟-ㄉㄧㄡ-起-ㄑㄧˇ-來-ㄌㄞˊ -7.4243
丟-ㄉㄧㄡ-進-ㄐㄧㄣˋ -5.6760
丟-ㄉㄧㄡ-進-ㄐㄧㄣˋ-去-ㄑㄩˋ -6.2202
丟-ㄉㄧㄡ-還-ㄏㄨㄢˊ-給-ㄍㄟˇ -6.8223
丟-ㄉㄧㄡ-開-ㄎㄞ -6.4889
丟-ㄉㄧㄡ-飯-ㄈㄢˋ-碗-ㄨㄢˇ -7.4243
並-ㄅㄧㄥˋ-上-ㄕㄤˋ -6.4220
並-ㄅㄧㄥˋ-不-ㄅㄨˊ -3.9492
並-ㄅㄧㄥˋ-不-ㄅㄨˊ-在-ㄗㄞˋ -5.5918
並-ㄅㄧㄥˋ-不-ㄅㄨˊ-是-ㄕˋ -4.3044
並-ㄅㄧㄥˋ-不-ㄅㄨˊ-會-ㄏㄨㄟˋ -4.9772
並-ㄅㄧㄥˋ-不-ㄅㄨˊ-適-ㄕˋ-合-ㄏㄜˊ -5.9795
並-ㄅㄧㄥˋ-不-ㄅㄨˋ -3.9492
並-ㄅㄧㄥˋ-不-ㄅㄨˋ-能-ㄋㄥˊ -5.2600
並-ㄅㄧㄥˋ-不-ㄅㄨˋ-適-ㄕˋ-合-ㄏㄜˊ -5.9795
並-ㄅㄧㄥˋ-且-ㄑㄧㄝˇ -3.9499
並-ㄅㄧㄥˋ-且-ㄑㄧㄝˇ-在-ㄗㄞˋ -5.3171
並-ㄅㄧㄥˋ-且-ㄑㄧㄝˇ-是-ㄕˋ -6.1233
並-ㄅㄧㄥˋ-且-ㄑㄧㄝˇ-會-ㄏㄨㄟˋ -6.2202
並-ㄅㄧㄥˋ-且-ㄑㄧㄝˇ-有-ㄧㄡˇ -5.8445
並-ㄅㄧㄥˋ-且-ㄑㄧㄝˇ-能-ㄋㄥˊ -6.2782
並-ㄅㄧㄥˋ-出-ㄔㄨ -6.1209
並-ㄅㄧㄥˋ-列-ㄌㄧㄝˋ -5.2337
並-ㄅㄧㄥˋ-到-ㄉㄠˋ -6.4889
並-ㄅㄧㄥˋ-可-ㄎㄜˇ -5.5036
並-ㄅㄧㄥˋ-可-ㄎㄜˇ-以-ㄧˇ -6.2202
並-ㄅㄧㄥˋ-合-ㄏㄜˊ -6.4220
並-ㄅㄧㄥˋ-同-ㄊㄨㄥˊ -5.8869
並-ㄅㄧㄥˋ-回-ㄏㄨㄟˊ -6.3128
並-ㄅㄧㄥˋ-在-ㄗㄞˋ -4.9511
並-ㄅㄧㄥˋ-存-ㄘㄨㄣˊ -5.5189
並-ㄅㄧㄥˋ-將-ㄐㄧㄤ -5.0046
並-ㄅㄧㄥˋ-得-ㄉㄜˊ -5.8869
並-ㄅㄧㄥˋ-從-ㄘㄨㄥˊ -5.9053
並-ㄅㄧㄥˋ-排-ㄆㄞˊ -5.8357
並-ㄅㄧㄥˋ-於-ㄩˊ -5.2337
並-ㄅㄧㄥˋ-會-ㄏㄨㄟˋ -6.2671
並-ㄅㄧㄥˋ-有-ㄧㄡˇ -5.4817
並-ㄅㄧㄥˋ-未-ㄨㄟˋ -4.8997
並-ㄅㄧㄥˋ-沒-ㄇㄟˊ -4.2312
並-ㄅㄧㄥˋ-沒-ㄇㄟˊ-有-ㄧㄡˇ -4.0972
並-ㄅㄧㄥˋ-為-ㄨㄟˋ -5.6236
並-ㄅㄧㄥˋ-無-ㄨˊ -5.1989
